epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,1.3931967059051757,0.1453389646013846,0.03970384777681523,2.2379397061136035,0.015151515151515152,0.0042643923240938165
2,1.3219349553658106,0.14481647581312318,0.041749324092590065,2.2093946980105508,0.015151515151515152,0.0042643923240938165
3,1.276594917671262,0.15570165890190274,0.061300434926674065,2.248342999484804,0.04353883664228492,0.056384985238740186
